 x:   5.20300007     y:   0.00000000    
 x:   5.20117712     y:  0.137712136    
 x:   5.19571018     y:  0.275327802    
 x:   5.18660259     y:  0.412750542    
 x:   5.17386103     y:  0.549884081    
 x:   5.15749407     y:  0.686632335    
 x:   5.13751364     y:  0.822899520    
 x:   5.11393356     y:  0.958590090    
 x:   5.08677006     y:   1.09360909    
 x:   5.05604219     y:   1.22786176    
 x:   5.02177238     y:   1.36125398    
 x:   4.98398352     y:   1.49369252    
 x:   4.94270277     y:   1.62508452    
 x:   4.89795876     y:   1.75533783    
 x:   4.84978294     y:   1.88436127    
 x:   4.79820871     y:   2.01206446    
 x:   4.74327278     y:   2.13835764    
 x:   4.68501329     y:   2.26315284    
 x:   4.62347126     y:   2.38636208    
 x:   4.55868959     y:   2.50789928    
 x:   4.49071407     y:   2.62767911    
 x:   4.41959190     y:   2.74561787    
 x:   4.34537315     y:   2.86163306    
 x:   4.26810980     y:   2.97564292    
 x:   4.18785524     y:   3.08756828    
 x:   4.10466719     y:   3.19732976    
 x:   4.01860285     y:   3.30485129    
 x:   3.92972302     y:   3.41005707    
 x:   3.83808923     y:   3.51287341    
 x:   3.74376678     y:   3.61322856    
 x:   3.64682102     y:   3.71105218    
 x:   3.54731989     y:   3.80627537    
 x:   3.44533348     y:   3.89883161    
 x:   3.34093285     y:   3.98865628    
 x:   3.23419142     y:   4.07568598    
 x:   3.12518382     y:   4.15986013    
 x:   3.01398659     y:   4.24111938    
 x:   2.90067744     y:   4.31940746    
 x:   2.78533602     y:   4.39466906    
 x:   2.66804290     y:   4.46685076    
 x:   2.54888034     y:   4.53590345    
 x:   2.42793202     y:   4.60177755    
 x:   2.30528235     y:   4.66442728    
 x:   2.18101764     y:   4.72380877    
 x:   2.05522466     y:   4.77988100    
 x:   1.92799175     y:   4.83260393    
 x:   1.79940796     y:   4.88194036    
 x:   1.66956317     y:   4.92785645    
 x:   1.53854871     y:   4.97031975    
 x:   1.40645623     y:   5.00930023    
 x:   1.27337837     y:   5.04477119    
 x:   1.13940811     y:   5.07670736    
 x:   1.00463963     y:   5.10508633    
 x:  0.869167209     y:   5.12988853    
 x:  0.733085871     y:   5.15109634    
 x:  0.596490800     y:   5.16869497    
 x:  0.459477812     y:   5.18267202    
 x:  0.322142839     y:   5.19301796    
 x:  0.184582204     y:   5.19972467    
 x:   4.68922108E-02 y:   5.20278883    
 x:  -9.08306316E-02 y:   5.20220709    
 x: -0.228489831     y:   5.19798088    
 x: -0.365988940     y:   5.19011211    
 x: -0.503231645     y:   5.17860651    
 x: -0.640121698     y:   5.16347313    
 x: -0.776563287     y:   5.14472151    
 x: -0.912460685     y:   5.12236547    
 x:  -1.04771888     y:   5.09641981    
 x:  -1.18224275     y:   5.06690359    
 x:  -1.31593847     y:   5.03383684    
 x:  -1.44871199     y:   4.99724340    
 x:  -1.58047068     y:   4.95714855    
 x:  -1.71112180     y:   4.91358042    
 x:  -1.84057415     y:   4.86656952    
 x:  -1.96873665     y:   4.81614828    
 x:  -2.09551978     y:   4.76235294    
 x:  -2.22083521     y:   4.70522022    
 x:  -2.34459424     y:   4.64479160    
 x:  -2.46671009     y:   4.58110809    
 x:  -2.58709788     y:   4.51421499    
 x:  -2.70567274     y:   4.44415808    
 x:  -2.82235217     y:   4.37098837    
 x:  -2.93705392     y:   4.29475546    
 x:  -3.04969788     y:   4.21551323    
 x:  -3.16020465     y:   4.13331795    
