 x:   5.17888165     y:  0.488240182    
 x:   5.16382265     y:  0.621813774    
 x:   5.14514542     y:  0.754951596    
 x:   5.12286282     y:  0.887560487    
 x:   5.09699154     y:   1.01954758    
 x:   5.06754827     y:   1.15082014    
 x:   5.03455448     y:   1.28128648    
 x:   4.99803305     y:   1.41085482    
 x:   4.95800972     y:   1.53943479    
 x:   4.91451263     y:   1.66693604    
 x:   4.86757135     y:   1.79326952    
 x:   4.81722021     y:   1.91834629    
 x:   4.76349306     y:   2.04207873    
 x:   4.70642853     y:   2.16438055    
 x:   4.64606619     y:   2.28516603    
 x:   4.58244848     y:   2.40435004    
 x:   4.51562023     y:   2.52184939    
 x:   4.44562817     y:   2.63758183    
 x:   4.37252045     y:   2.75146627    
 x:   4.29634953     y:   2.86342239    
 x:   4.21716785     y:   2.97337246    
 x:   4.13503122     y:   3.08123922    
 x:   4.04999781     y:   3.18694711    
 x:   3.96212602     y:   3.29042172    
 x:   3.87147832     y:   3.39159060    
 x:   3.77811813     y:   3.49038339    
 x:   3.68211031     y:   3.58673048    
 x:   3.58352280     y:   3.68056440    
 x:   3.48242426     y:   3.77181935    
 x:   3.37888551     y:   3.86043191    
 x:   3.27297950     y:   3.94633913    
 x:   3.16478014     y:   4.02948093    
 x:   3.05436325     y:   4.10979986    
 x:   2.94180608     y:   4.18723869    
 x:   2.82718801     y:   4.26174402    
 x:   2.71058869     y:   4.33326340    
 x:   2.59209013     y:   4.40174580    
 x:   2.47177553     y:   4.46714497    
 x:   2.34972882     y:   4.52941322    
 x:   2.22603559     y:   4.58850813    
 x:   2.10078287     y:   4.64438820    
 x:   1.97405815     y:   4.69701385    
 x:   1.84595013     y:   4.74634838    
 x:   1.71654880     y:   4.79235697    
 x:   1.58594453     y:   4.83500814    
 x:   1.45422924     y:   4.87427092    
 x:   1.32149494     y:   4.91011906    
 x:   1.18783462     y:   4.94252586    
 x:   1.05334210     y:   4.97147036    
 x:  0.918111444     y:   4.99693155    
 x:  0.782237530     y:   5.01889086    
 x:  0.645815492     y:   5.03733397    
 x:  0.508940935     y:   5.05224752    
 x:  0.371709794     y:   5.06362057    
 x:  0.234218210     y:   5.07144594    
 x:   9.65625122E-02 y:   5.07571793    
 x:  -4.11608480E-02 y:   5.07643366    
 x: -0.178855360     y:   5.07359219    
 x: -0.316424578     y:   5.06719542    
 x: -0.453772038     y:   5.05724907    
 x: -0.590801597     y:   5.04375839    
 x: -0.727417171     y:   5.02673388    
 x: -0.863523066     y:   5.00618744    
 x: -0.999023855     y:   4.98213291    
 x:  -1.13382471     y:   4.95458746    
 x:  -1.26783109     y:   4.92357111    
 x:  -1.40094924     y:   4.88910389    
 x:  -1.53308558     y:   4.85121202    
 x:  -1.66414773     y:   4.80992031    
 x:  -1.79404402     y:   4.76525831    
 x:  -1.92268324     y:   4.71725798    
 x:  -2.04997492     y:   4.66595221    
 x:  -2.17583060     y:   4.61137676    
 x:  -2.30016160     y:   4.55357027    
 x:  -2.42288089     y:   4.49257326    
 x:  -2.54390264     y:   4.42842865    
 x:  -2.66314197     y:   4.36118078    
 x:  -2.78051519     y:   4.29087734    
 x:  -2.89594007     y:   4.21756744    
 x:  -3.00933599     y:   4.14130211    
 x:  -3.12062287     y:   4.06213474    
 x:  -3.22972393     y:   3.98012185    
 x:  -3.33656168     y:   3.89531970    
 x:  -3.44106126     y:   3.80778837    
 x:  -3.54314995     y:   3.71758890    
 x:  -3.64275622     y:   3.62478471    
 x:  -3.73980975     y:   3.52944064    
 x:  -3.83424330     y:   3.43162346    
 x:  -3.92598963     y:   3.33140182    
 x:  -4.01498556     y:   3.22884607    
 x:  -4.10116816     y:   3.12402797    
 x:  -4.18447733     y:   3.01702046    
 x:  -4.26485443     y:   2.90789962    
 x:  -4.34224319     y:   2.79674101    
 x:  -4.41658926     y:   2.68362284    
 x:  -4.48784113     y:   2.56862402    
 x:  -4.55594826     y:   2.45182562    
 x:  -4.62086248     y:   2.33330941    
 x:  -4.68253994     y:   2.21315813    
 x:  -4.74093580     y:   2.09145617    
 x:  -4.79601002     y:   1.96828878    
 x:  -4.84772396     y:   1.84374237    
 x:  -4.89604092     y:   1.71790373    
 x:  -4.94092703     y:   1.59086168    
 x:  -4.98235178     y:   1.46270490    
 x:  -5.02028513     y:   1.33352315    
 x:  -5.05470133     y:   1.20340717    
 x:  -5.08557510     y:   1.07244790    
 x:  -5.11288595     y:  0.940737188    
 x:  -5.13661432     y:  0.808367372    
 x:  -5.15674305     y:  0.675431073    
 x:  -5.17325878     y:  0.542021513    
 x:  -5.18615007     y:  0.408232242    
 x:  -5.19540739     y:  0.274156868    
 x:  -5.20102406     y:  0.139889404    
 x:  -5.20299673     y:   5.52393310E-03
 x:  -5.20132399     y: -0.128845409    
 x:  -5.19600630     y: -0.263124466    
 x:  -5.18704844     y: -0.397219181    
 x:  -5.17445564     y: -0.531035542    
 x:  -5.15823746     y: -0.664479852    
 x:  -5.13840485     y: -0.797458470    
 x:  -5.11497211     y: -0.929878473    
 x:  -5.08795500     y:  -1.06164682    
 x:  -5.05737305     y:  -1.19267142    
 x:  -5.02324772     y:  -1.32286012    
 x:  -4.98560286     y:  -1.45212221    
 x:  -4.94446373     y:  -1.58036661    
 x:  -4.89986086     y:  -1.70750368    
 x:  -4.85182476     y:  -1.83344448    
 x:  -4.80038881     y:  -1.95810044    
 x:  -4.74558926     y:  -2.08138466    
 x:  -4.68746519     y:  -2.20321012    
 x:  -4.62605619     y:  -2.32349205    
 x:  -4.56140566     y:  -2.44214606    
 x:  -4.49355936     y:  -2.55908871    
 x:  -4.42256451     y:  -2.67423844    
 x:  -4.34847069     y:  -2.78751421    
 x:  -4.27133036     y:  -2.89883685    
 x:  -4.19119644     y:  -3.00812840    
 x:  -4.10812664     y:  -3.11531210    
 x:  -4.02217770     y:  -3.22031307    
 x:  -3.93341088     y:  -3.32305765    
 x:  -3.84188795     y:  -3.42347383    
 x:  -3.74767303     y:  -3.52149129    
 x:  -3.65083218     y:  -3.61704111    
 x:  -3.55143332     y:  -3.71005678    
 x:  -3.44954610     y:  -3.80047274    
 x:  -3.34524202     y:  -3.88822579    
 x:  -3.23859334     y:  -3.97325444    
 x:  -3.12967610     y:  -4.05549908    
 x:  -3.01856542     y:  -4.13490248    
 x:  -2.90534019     y:  -4.21140814    
 x:  -2.79007888     y:  -4.28496313    
 x:  -2.67286277     y:  -4.35551548    
 x:  -2.55377388     y:  -4.42301655    
 x:  -2.43289566     y:  -4.48741817    
 x:  -2.31031251     y:  -4.54867554    
 x:  -2.18611073     y:  -4.60674572    
 x:  -2.06037736     y:  -4.66158819    
 x:  -1.93320012     y:  -4.71316433    
 x:  -1.80466843     y:  -4.76143789    
 x:  -1.67487192     y:  -4.80637550    
 x:  -1.54390228     y:  -4.84794521    
 x:  -1.41185069     y:  -4.88611794    
 x:  -1.27880979     y:  -4.92086697    
 x:  -1.14487278     y:  -4.95216846    
 x:  -1.01013374     y:  -4.98000002    
 x: -0.874686956     y:  -5.00434208    
 x: -0.738627195     y:  -5.02517748    
 x: -0.602049887     y:  -5.04249191    
 x: -0.465050787     y:  -5.05627346    
 x: -0.327725828     y:  -5.06651163    
 x: -0.190171212     y:  -5.07320023    
 x:  -5.24833500E-02 y:  -5.07633400    
 x:   8.52412805E-02 y:  -5.07591105    
 x:  0.222906172     y:  -5.07193136    
 x:  0.360414922     y:  -5.06439829    
 x:  0.497671068     y:  -5.05331612    
 x:  0.634578526     y:  -5.03869343    
 x:  0.771041393     y:  -5.02054024    
 x:  0.906964004     y:  -4.99886894    
 x:   1.04225099     y:  -4.97369528    
 x:   1.17680788     y:  -4.94503689    
 x:   1.31054008     y:  -4.91291332    
 x:   1.44335401     y:  -4.87734747    
 x:   1.57515669     y:  -4.83836412    
 x:   1.70585573     y:  -4.79599047    
 x:   1.83535933     y:  -4.75025654    
 x:   1.96357703     y:  -4.70119429    
 x:   2.09041882     y:  -4.64883757    
 x:   2.21579599     y:  -4.59322405    
 x:   2.33962083     y:  -4.53439188    
 x:   2.46180582     y:  -4.47238255    
 x:   2.58226609     y:  -4.40723944    
 x:   2.70091701     y:  -4.33900833    
 x:   2.81767559     y:  -4.26773691    
 x:   2.93245983     y:  -4.19347572    
 x:   3.04518914     y:  -4.11627531    
 x:   3.15578532     y:  -4.03619146    
 x:   3.26416993     y:  -3.95327926    
 x:   3.37026739     y:  -3.86759710    
 x:   3.47400308     y:  -3.77920485    
 x:   3.57530499     y:  -3.68816495    
 x:   3.67410159     y:  -3.59454060    
 x:   3.77032399     y:  -3.49839735    
 x:   3.86390424     y:  -3.39980316    
 x:   3.95477748     y:  -3.29882693    
 x:   4.04287958     y:  -3.19553900    
 x:   4.12814903     y:  -3.09001207    
 x:   4.21052599     y:  -2.98232007    
 x:   4.28995228     y:  -2.87253857    
 x:   4.36637306     y:  -2.76074409    
 x:   4.43973446     y:  -2.64701533    
 x:   4.50998449     y:  -2.53143167    
 x:   4.57707500     y:  -2.41407466    
 x:   4.64095879     y:  -2.29502583    
 x:   4.70159006     y:  -2.17436886    
 x:   4.75892735     y:  -2.05218863    
 x:   4.81293011     y:  -1.92857039    
 x:   4.86356020     y:  -1.80360079    
 x:   4.91078281     y:  -1.67736757    
 x:   4.95456457     y:  -1.54995883    
 x:   4.99487448     y:  -1.42146420    
 x:   5.03168488     y:  -1.29197359    
 x:   5.06496954     y:  -1.16157770    
 x:   5.09470558     y:  -1.03036785    
 x:   5.12087154     y: -0.898436129    
 x:   5.14344931     y: -0.765874863    
 x:   5.16242313     y: -0.632776916    
 x:   5.17778015     y: -0.499235630    
 x:   5.18950891     y: -0.365344584    
 x:   5.19760132     y: -0.231197506    
 x:   5.20205212     y:  -9.68884379E-02
 x:   5.20285845     y:   3.74885164E-02
 x:   5.20001841     y:  0.171839207    
 x:   5.19353533     y:  0.306069493    
 x:   5.18341303     y:  0.440085292    
 x:   5.16965866     y:  0.573792815    
 x:   5.15228224     y:  0.707098246    
 x:   5.13129568     y:  0.839908183    
 x:   5.10671377     y:  0.972129643    
 x:   5.07855368     y:   1.10367000    
 x:   5.04683495     y:   1.23443699    
 x:   5.01157999     y:   1.36433899    
 x:   4.97281361     y:   1.49328506    
 x:   4.93056345     y:   1.62118483    
 x:   4.88485765     y:   1.74794865    
 x:   4.83572960     y:   1.87348783    
 x:   4.78321314     y:   1.99771416    
 x:   4.72734547     y:   2.12054086    
 x:   4.66816473     y:   2.24188161    
 x:   4.60571384     y:   2.36165142    
 x:   4.54003525     y:   2.47976661    
 x:   4.47117615     y:   2.59614420    
 x:   4.39918375     y:   2.71070290    
 x:   4.32410860     y:   2.82336211    
 x:   4.24600410     y:   2.93404317    
 x:   4.16492462     y:   3.04266834    
 x:   4.08092690     y:   3.14916158    
 x:   3.99406934     y:   3.25344801    
 x:   3.90441346     y:   3.35545516    
 x:   3.81202197     y:   3.45511127    
 x:   3.71695924     y:   3.55234623    
 x:   3.61929202     y:   3.64709210    
 x:   3.51908898     y:   3.73928261    
 x:   3.41642046     y:   3.82885313    
 x:   3.31135798     y:   3.91574073    
 x:   3.20397496     y:   3.99988484    
 x:   3.09434724     y:   4.08122587    
 x:   2.98255134     y:   4.15970802    
 x:   2.86866546     y:   4.23527479    
 x:   2.75276971     y:   4.30787420    
 x:   2.63494515     y:   4.37745523    
 x:   2.51527429     y:   4.44396925    
 x:   2.39384127     y:   4.50736952    
 x:   2.27073073     y:   4.56761122    
 x:   2.14602900     y:   4.62465286    
 x:   2.01982379     y:   4.67845345    
 x:   1.89220321     y:   4.72897625    
 x:   1.76325691     y:   4.77618599    
 x:   1.63307512     y:   4.82004881    
 x:   1.50174892     y:   4.86053419    
 x:   1.36937058     y:   4.89761400    
 x:   1.23603284     y:   4.93126202    
 x:   1.10182893     y:   4.96145487    
 x:  0.966853023     y:   4.98817158    
 x:  0.831199646     y:   5.01139307    
 x:  0.694963872     y:   5.03110313    
 x:  0.558241129     y:   5.04728794    
 x:  0.421127260     y:   5.05993605    
 x:  0.283718288     y:   5.06903934    
 x:  0.146110550     y:   5.07459021    
 x:   8.40042159E-03 y:   5.07658577    
 x: -0.129315585     y:   5.07502413    
 x: -0.266941011     y:   5.06990671    
 x: -0.404379338     y:   5.06123686    
 x: -0.541534364     y:   5.04902077    
 x: -0.678309977     y:   5.03326654    
 x: -0.814610243     y:   5.01398563    
 x: -0.950339735     y:   4.99119186    
 x:  -1.08540344     y:   4.96490049    
 x:  -1.21970654     y:   4.93513060    
 x:  -1.35315502     y:   4.90190315    
 x:  -1.48565543     y:   4.86524057    
 x:  -1.61711478     y:   4.82516861    
 x:  -1.74744105     y:   4.78171635    
 x:  -1.87654293     y:   4.73491335    
 x:  -2.00432992     y:   4.68479300    
 x:  -2.13071275     y:   4.63138962    
 x:  -2.25560236     y:   4.57474136    
 x:  -2.37891173     y:   4.51488781    
 x:  -2.50055408     y:   4.45187044    
 x:  -2.62044454     y:   4.38573408    
 x:  -2.73849869     y:   4.31652451    
 x:  -2.85463428     y:   4.24429083    
 x:  -2.96876931     y:   4.16908312    
 x:  -3.08082414     y:   4.09095383    
 x:  -3.19072056     y:   4.00995827    
 x:  -3.29838133     y:   3.92615318    
 x:  -3.40373111     y:   3.83959699    
 x:  -3.50669575     y:   3.75035048    
 x:  -3.60720348     y:   3.65847611    
 x:  -3.70518327     y:   3.56403828    
 x:  -3.80056763     y:   3.46710348    
 x:  -3.89328837     y:   3.36773896    
 x:  -3.98328137     y:   3.26601481    
 x:  -4.07048321     y:   3.16200256    
 x:  -4.15483332     y:   3.05577469    
 x:  -4.23627186     y:   2.94740534    
 x:  -4.31474257     y:   2.83697104    
 x:  -4.39018965     y:   2.72454882    
 x:  -4.46256065     y:   2.61021757    
 x:  -4.53180504     y:   2.49405766    
 x:  -4.59787369     y:   2.37614989    
 x:  -4.66072130     y:   2.25657749    
 x:  -4.72030258     y:   2.13542366    
 x:  -4.77657700     y:   2.01277375    
 x:  -4.82950401     y:   1.88871348    
 x:  -4.87904739     y:   1.76332986    
 x:  -4.92517185     y:   1.63671064    
 x:  -4.96784592     y:   1.50894463    
 x:  -5.00703859     y:   1.38012135    
 x:  -5.04272318     y:   1.25033116    
 x:  -5.07487440     y:   1.11966479    
 x:  -5.10346985     y:  0.988213837    
 x:  -5.12848949     y:  0.856070578    
 x:  -5.14991522     y:  0.723327339    
 x:  -5.16773272     y:  0.590077400    
 x:  -5.18192959     y:  0.456413954    
 x:  -5.19249535     y:  0.322430730    
 x:  -5.19942284     y:  0.188221559    
 x:  -5.20270681     y:   5.38805202E-02
 x:  -5.20234585     y:  -8.04982781E-02
 x:  -5.19833946     y: -0.214820668    
 x:  -5.19069099     y: -0.348992556    
 x:  -5.17940521     y: -0.482919872    
 x:  -5.16449070     y: -0.616508842    
 x:  -5.14595699     y: -0.749665856    
 x:  -5.12381792     y: -0.882297575    
 x:  -5.09808874     y:  -1.01431108    
 x:  -5.06878757     y:  -1.14561391    
 x:  -5.03593445     y:  -1.27611399    
 x:  -4.99955273     y:  -1.40571988    
 x:  -4.95966816     y:  -1.53434086    
 x:  -4.91630983     y:  -1.66188228    
 x:  -4.86950731     y:  -1.78825915    
 x:  -4.81929302     y:  -1.91338325    
 x:  -4.76570177     y:  -2.03716683    
 x:  -4.70877218     y:  -2.15952301    
 x:  -4.64854288     y:  -2.28036594    
 x:  -4.58505726     y:  -2.39961147    
 x:  -4.51835871     y:  -2.51717567    
 x:  -4.44849491     y:  -2.63297606    
 x:  -4.37551403     y:  -2.74693227    
 x:  -4.29946756     y:  -2.85896349    
 x:  -4.22040844     y:  -2.96899152    
 x:  -4.13839293     y:  -3.07693982    
 x:  -4.05347776     y:  -3.18273187    
 x:  -3.96572256     y:  -3.28629446    
 x:  -3.87518883     y:  -3.38755417    
 x:  -3.78193998     y:  -3.48644066    
 x:  -3.68604159     y:  -3.58288431    
 x:  -3.58756042     y:  -3.67681789    
 x:  -3.48656583     y:  -3.76817536    
 x:  -3.38312840     y:  -3.85689235    
 x:  -3.27732086     y:  -3.94290733    
 x:  -3.16921711     y:  -4.02616024    
 x:  -3.05889273     y:  -4.10659170    
 x:  -2.94642496     y:  -4.18414593    
 x:  -2.83189321     y:  -4.25876904    
 x:  -2.71537709     y:  -4.33040810    
 x:  -2.59695864     y:  -4.39901352    
 x:  -2.47672081     y:  -4.46453619    
 x:  -2.35474753     y:  -4.52693129    
 x:  -2.23112464     y:  -4.58615446    
 x:  -2.10593843     y:  -4.64216471    
 x:  -1.97927678     y:  -4.69492245    
 x:  -1.85122836     y:  -4.74439096    
 x:  -1.72188294     y:  -4.79053497    
 x:  -1.59133101     y:  -4.83332300    
 x:  -1.45966411     y:  -4.87272406    
 x:  -1.32697475     y:  -4.90871191    
 x:  -1.19335556     y:  -4.94125986    
 x:  -1.05890024     y:  -4.97034645    
 x: -0.923703074     y:  -4.99595022    
 x: -0.787858725     y:  -5.01805353    
 x: -0.651462317     y:  -5.03664160    
 x: -0.514609516     y:  -5.05170059    
 x: -0.377396196     y:  -5.06322002    
 x: -0.239918411     y:  -5.07119226    
 x: -0.102272570     y:  -5.07561159    
 x:   3.54449414E-02 y:  -5.07647467    
 x:  0.173137620     y:  -5.07378101    
 x:  0.310709000     y:  -5.06753254    
 x:  0.448062688     y:  -5.05773354    
 x:  0.585102439     y:  -5.04439068    
 x:  0.721732199     y:  -5.02751398    
 x:  0.857856333     y:  -5.00711489    
 x:  0.993379474     y:  -4.98320723    
 x:   1.12820661     y:  -4.95580864    
 x:   1.26224327     y:  -4.92493773    
 x:   1.39539552     y:  -4.89061594    
 x:   1.52757025     y:  -4.85286808    
 x:   1.65867460     y:  -4.81171989    
 x:   1.78861690     y:  -4.76720047    
 x:   1.91730595     y:  -4.71934128    
