 x:  0.722999990     y:   0.00000000    
 x:  0.630632043     y:  0.353598952    
 x:  0.377129376     y:  0.616848767    
 x:   2.72652935E-02 y:  0.722485721    
 x: -0.329565495     y:  0.643518090    
 x: -0.602187991     y:  0.400123209    
 x: -0.720943570     y:   5.44916317E-02
 x: -0.655488610     y: -0.305063307    
 x: -0.422547907     y: -0.586670458    
 x:  -8.16406086E-02 y: -0.718375802    
 x:  0.280126959     y: -0.666526735    
 x:  0.570318401     y: -0.444371343    
 x:  0.714786053     y: -0.108673275    
 x:  0.676616490     y:  0.254792243    
 x:  0.465562612     y:  0.553155005    
 x:  0.135551348     y:  0.710179448    
 x: -0.229094729     y:  0.685743868    
 x: -0.535204470     y:  0.486091763    
 x: -0.704562426     y:  0.162236914    
 x: -0.693895459     y: -0.203071609    
